"","ccode","statename","stateabb","year","imports","exports","alt_imports","alt_exports","source1","source2","version"
"3933",210,"Netherlands","NTH",1960,4507.9,4006.7,NA,NA,2,2,4
"3934",210,"Netherlands","NTH",1961,5064,4259.7,NA,NA,2,2,4
"3935",210,"Netherlands","NTH",1962,5330.7,4555.8,NA,NA,2,2,4
"3936",210,"Netherlands","NTH",1963,5944.9,4934,NA,NA,2,2,4
"3937",210,"Netherlands","NTH",1964,7034.7,5767.8,NA,NA,2,2,4
"3938",210,"Netherlands","NTH",1965,7446,6356.3,NA,NA,2,2,4
"3939",210,"Netherlands","NTH",1966,8009.8,6741.2,NA,NA,2,2,4
"3940",210,"Netherlands","NTH",1967,8328.8,7278.5,NA,NA,2,2,4
"3941",210,"Netherlands","NTH",1968,9290.8,8337.8,NA,NA,2,2,4
"3942",210,"Netherlands","NTH",1969,10987.6,9961.5,NA,NA,2,2,4
"3943",210,"Netherlands","NTH",1970,13391.8,11761.3,NA,NA,2,2,4
"3944",210,"Netherlands","NTH",1971,15405.4,13972,NA,NA,2,2,4
"3945",210,"Netherlands","NTH",1972,17523.4,16789.5,NA,NA,2,2,4
"3946",210,"Netherlands","NTH",1973,24753.7,24070.6,NA,NA,2,2,4
"3947",210,"Netherlands","NTH",1974,33699.7,32824.1,NA,NA,2,2,4
"3948",210,"Netherlands","NTH",1975,35583.4,35037.1,NA,NA,2,2,4
"3949",210,"Netherlands","NTH",1976,40533.3,40125.6,NA,NA,2,2,4
"3950",210,"Netherlands","NTH",1977,46573.9,43735.6,NA,NA,2,2,4
"3951",210,"Netherlands","NTH",1978,53840,50133.3,NA,NA,2,2,4
"3952",210,"Netherlands","NTH",1979,68176.3,63695.1,NA,NA,2,2,4
"3953",210,"Netherlands","NTH",1980,78038.1,73930.4,NA,NA,2,2,4
"3954",210,"Netherlands","NTH",1981,67098.8,68734.3,NA,NA,2,2,4
"3955",210,"Netherlands","NTH",1982,63753.1,66315.6,NA,NA,2,2,4
"3956",210,"Netherlands","NTH",1983,61725.6,64704.6,NA,NA,2,2,4
"3957",210,"Netherlands","NTH",1984,62308.1,65784.7,NA,NA,2,2,4
"3958",210,"Netherlands","NTH",1985,65072.3,68208.6,NA,NA,2,2,4
"3959",210,"Netherlands","NTH",1986,75581.1,80546.2,NA,NA,2,2,4
"3960",210,"Netherlands","NTH",1987,91317.7,92687.5,NA,NA,2,2,4
"3961",210,"Netherlands","NTH",1988,99373.3908045977,103027.7,NA,NA,2,2,4
"3962",210,"Netherlands","NTH",1989,104048.2675706,107284.024353729,NA,NA,2,2,4
"3963",210,"Netherlands","NTH",1990,123382.478114005,130696.988931796,NA,NA,2,2,4
"3964",210,"Netherlands","NTH",1991,125481.926903191,133055.166161526,NA,NA,2,2,4
"3965",210,"Netherlands","NTH",1992,129813.078575731,138620.560662547,NA,NA,2,2,4
"3966",210,"Netherlands","NTH",1993,113275.208766707,128230.272086769,NA,NA,2,2,4
"3967",210,"Netherlands","NTH",1994,130801.09016778,146130.866194909,NA,NA,2,2,4
"3968",210,"Netherlands","NTH",1995,157680.758920585,177366.278929337,NA,NA,2,2,4
"3969",210,"Netherlands","NTH",1996,160991.394045928,177452.335592118,NA,NA,2,2,4
"3970",210,"Netherlands","NTH",1997,158254.067120944,172671.045967445,NA,NA,2,2,4
"3971",210,"Netherlands","NTH",1998,158797.627195588,169112.417651309,NA,NA,2,2,4
"3972",210,"Netherlands","NTH",1999,207942.280179965,220153.103013639,NA,NA,2,2,4
"3973",210,"Netherlands","NTH",2000,215719.193792223,229755.770586982,NA,NA,2,2,4
"3974",210,"Netherlands","NTH",2001,208690.8256,230896.3871,NA,NA,2,2,4
"3975",210,"Netherlands","NTH",2002,218787.2598,243203.4168,NA,NA,2,2,4
"3976",210,"Netherlands","NTH",2003,264718.5671,295963.0761,NA,NA,2,2,4
"3977",210,"Netherlands","NTH",2004,319786.7892,357486.5024,NA,NA,2,2,4
"3978",210,"Netherlands","NTH",2005,363227.515,406027.0862,NA,NA,2,2,4
"3979",210,"Netherlands","NTH",2006,417103.1159,463863.8003,NA,NA,2,2,4
"3980",210,"Netherlands","NTH",2007,493302.5994,551667.672,NA,NA,2,2,4
"3981",210,"Netherlands","NTH",2008,581609.1513,638622.4864,NA,NA,2,2,4
"3982",210,"Netherlands","NTH",2009,443549.1948,498488.581,NA,NA,2,2,4
"3983",210,"Netherlands","NTH",2010,508949.4273,568710.1057,NA,NA,2,2,4
"3984",210,"Netherlands","NTH",2011,589296.7805,655407.9846,NA,NA,2,2,4
"3985",210,"Netherlands","NTH",2012,582951.2197,641335.8901,NA,NA,2,2,4
"3986",210,"Netherlands","NTH",2013,585893.5807,659517.2382,NA,NA,2,2,4
"3987",210,"Netherlands","NTH",2014,584533.3586,656795.9625,NA,NA,2,2,4
"3988",211,"Belgium","BEL",1870,175.76335144043,131.679382324219,NA,NA,1,1,4
"3989",211,"Belgium","BEL",1871,244.636016845703,170.306518554688,NA,NA,1,1,4
"3990",211,"Belgium","BEL",1872,242.504745483398,199.430740356445,NA,NA,1,1,4
"3991",211,"Belgium","BEL",1873,274.579986572266,223.600006103516,NA,NA,1,1,4
"3992",211,"Belgium","BEL",1874,249.440002441406,215.119995117188,NA,NA,1,1,4
"3993",211,"Belgium","BEL",1875,252.270004272461,212.639999389648,NA,NA,1,1,4
"3994",211,"Belgium","BEL",1876,279.570007324219,205.300003051758,NA,NA,1,1,4
"3995",211,"Belgium","BEL",1877,275.25,208.800003051758,NA,NA,1,1,4
"3996",211,"Belgium","BEL",1878,284.239990234375,214.679992675781,NA,NA,1,1,4
"3997",211,"Belgium","BEL",1879,294.459991455078,229.740005493164,NA,NA,1,1,4
"3998",211,"Belgium","BEL",1880,324.410003662109,234.830001831055,NA,NA,1,1,4
"3999",211,"Belgium","BEL",1881,314.559997558594,251.410003662109,NA,NA,1,1,4
"4000",211,"Belgium","BEL",1882,310.25,255.899993896484,NA,NA,1,1,4
"4001",211,"Belgium","BEL",1883,299.640014648438,259.220001220703,NA,NA,1,1,4
"4002",211,"Belgium","BEL",1884,275.160003662109,258.130004882812,NA,NA,1,1,4
"4003",211,"Belgium","BEL",1885,259.980010986328,231.600006103516,NA,NA,1,1,4
"4004",211,"Belgium","BEL",1886,254.77099609375,225.572525024414,NA,NA,1,1,4
"4005",211,"Belgium","BEL",1887,268.667907714844,232.833023071289,NA,NA,1,1,4
"4006",211,"Belgium","BEL",1888,290.530303955078,235.606063842773,NA,NA,1,1,4
"4007",211,"Belgium","BEL",1889,294.139892578125,275.803405761719,NA,NA,1,1,4
"4008",211,"Belgium","BEL",1890,315.094329833984,281.132080078125,NA,NA,1,1,4
"4009",211,"Belgium","BEL",1891,338.983062744141,286.064025878906,NA,NA,1,1,4
"4010",211,"Belgium","BEL",1892,293.881439208984,261.759094238281,NA,NA,1,1,4
"4011",211,"Belgium","BEL",1893,302.884613037109,260.769226074219,NA,NA,1,1,4
"4012",211,"Belgium","BEL",1894,301.147216796875,249.330780029297,NA,NA,1,1,4
"4013",211,"Belgium","BEL",1895,324.324310302734,268.339782714844,NA,NA,1,1,4
"4014",211,"Belgium","BEL",1896,341.730773925781,282.307678222656,NA,NA,1,1,4
"4015",211,"Belgium","BEL",1897,356.761901855469,309.714294433594,NA,NA,1,1,4
"4016",211,"Belgium","BEL",1898,388.045532226562,339.089172363281,NA,NA,1,1,4
"4017",211,"Belgium","BEL",1899,427.221160888672,368.430999755859,NA,NA,1,1,4
"4018",211,"Belgium","BEL",1900,416.510314941406,360.225128173828,NA,NA,1,1,4
"4019",211,"Belgium","BEL",1901,422.243347167969,347.528503417969,NA,NA,1,1,4
"4020",211,"Belgium","BEL",1902,455.258117675781,368.260040283203,NA,NA,1,1,4
"4021",211,"Belgium","BEL",1903,506.870239257812,402.671752929688,NA,NA,1,1,4
"4022",211,"Belgium","BEL",1904,533.97314453125,419.001922607422,NA,NA,1,1,4
"4023",211,"Belgium","BEL",1905,594.961242675781,451.550384521484,NA,NA,1,1,4
"4024",211,"Belgium","BEL",1906,669.379821777344,541.472839355469,NA,NA,1,1,4
"4025",211,"Belgium","BEL",1907,728.571411132812,450.579162597656,NA,NA,1,1,4
"4026",211,"Belgium","BEL",1908,646.019409179688,553.009704589844,NA,NA,1,1,4
"4027",211,"Belgium","BEL",1909,717.829467773438,544.573669433594,NA,NA,1,1,4
"4028",211,"Belgium","BEL",1910,715.667297363281,543.520324707031,NA,NA,1,1,4
"4029",211,"Belgium","BEL",1911,867.115356445312,688.461547851562,NA,NA,1,1,4
"4030",211,"Belgium","BEL",1912,953.461547851562,760,NA,NA,1,1,4
"4031",211,"Belgium","BEL",1913,968.286193847656,517.697570800781,NA,NA,1,1,4
"4032",211,"Belgium","BEL",1914,460.630004882812,370.795013427734,NA,NA,1,1,4
"4033",211,"Belgium","BEL",1915,NA,NA,NA,NA,NA,NA,4
"4034",211,"Belgium","BEL",1916,NA,NA,NA,NA,NA,NA,4
"4035",211,"Belgium","BEL",1917,NA,NA,NA,NA,NA,NA,4
"4036",211,"Belgium","BEL",1918,NA,NA,NA,NA,NA,NA,4
"4037",211,"Belgium","BEL",1919,1021.86999511719,448.119995117188,NA,NA,1,1,4
"4038",211,"Belgium","BEL",1920,952.0224609375,653.869689941406,NA,NA,1,1,4
"4039",211,"Belgium","BEL",1921,759.333435058594,541.540710449219,NA,NA,1,1,4
"4040",211,"Belgium","BEL",1922,709.055847167969,478.952667236328,NA,NA,1,1,4
"4041",211,"Belgium","BEL",1923,689.167419433594,507.546630859375,NA,NA,1,1,4
"4042",211,"Belgium","BEL",1924,822.509460449219,643.862548828125,NA,NA,1,1,4
"4043",211,"Belgium","BEL",1925,850.779357910156,704.518188476562,NA,NA,1,1,4
"4044",211,"Belgium","BEL",1926,753.075134277344,653.026428222656,NA,NA,1,1,4
"4045",211,"Belgium","BEL",1927,4054.91162109375,3715.0888671875,NA,NA,1,1,4
"4046",211,"Belgium","BEL",1928,4465.36767578125,4311.322265625,NA,NA,1,1,4
"4047",211,"Belgium","BEL",1929,4956.17578125,4435.29296875,NA,NA,1,1,4
"4048",211,"Belgium","BEL",1930,4330.97998046875,3675.0751953125,NA,NA,1,1,4
"4049",211,"Belgium","BEL",1931,3338.81176757812,3228.49780273438,NA,NA,1,1,4
"4050",211,"Belgium","BEL",1932,2273.90356445312,2104.15747070312,NA,NA,1,1,4
"4051",211,"Belgium","BEL",1933,2728.4443359375,2557.50268554688,NA,NA,1,1,4
"4052",211,"Belgium","BEL",1934,3265.25854492188,3212.39770507812,NA,NA,1,1,4
"4053",211,"Belgium","BEL",1935,625,572,NA,NA,1,1,4
"4054",211,"Belgium","BEL",1936,3672.11938476562,3340.21264648438,NA,NA,1,1,4
"4055",211,"Belgium","BEL",1937,4707.11328125,4306.134765625,NA,NA,1,1,4
"4056",211,"Belgium","BEL",1938,765,724,NA,NA,1,1,4
"4057",211,"Belgium","BEL",1939,3270.25146484375,3681.43432617188,NA,NA,1,1,4
"4058",211,"Belgium","BEL",1940,1399.19995117188,1824.41223144531,NA,NA,1,1,4
"4059",211,"Belgium","BEL",1945,313.842651367188,90.9007949829102,NA,NA,1,1,4
"4060",211,"Belgium","BEL",1946,1297.24060058594,679.498291015625,NA,NA,1,1,4
"4061",211,"Belgium","BEL",1947,1939.63940429688,1406.3212890625,NA,NA,1,1,4
"4062",211,"Belgium","BEL",1948,1983,1666,NA,NA,1,1,4
"4063",211,"Belgium","BEL",1949,1797,1763,NA,NA,1,1,4
"4064",211,"Belgium","BEL",1950,1942,1640,NA,NA,1,1,4
"4065",211,"Belgium","BEL",1951,2520,2617,NA,NA,1,1,4
"4066",211,"Belgium","BEL",1952,2445,2435,NA,NA,1,1,4
"4067",211,"Belgium","BEL",1953,2409,2237,NA,NA,1,1,4
"4068",211,"Belgium","BEL",1954,2531,2278,NA,NA,1,1,4
"4069",211,"Belgium","BEL",1955,2824,2747,NA,NA,1,1,4
"4070",211,"Belgium","BEL",1956,3254,3130,NA,NA,1,1,4
"4071",211,"Belgium","BEL",1957,3412,3154,NA,NA,1,1,4
"4072",211,"Belgium","BEL",1958,3099,3019,NA,NA,1,1,4
"4073",211,"Belgium","BEL",1959,3416,3279,NA,NA,1,1,4
"4074",211,"Belgium","BEL",1960,3730.51489257812,3567.30908203125,3938.39990234375,3766.10009765625,2.2,2.2,4
"4075",211,"Belgium","BEL",1961,3992.88598632812,3717.4951171875,4201.7998046875,3912,2.2,2.2,4
"4076",211,"Belgium","BEL",1962,4312.88916015625,4102.4267578125,4535,4313.7001953125,2.2,2.2,4
"4077",211,"Belgium","BEL",1963,4833.990234375,4589.9501953125,5080.7998046875,4824.2998046875,2.2,2.2,4
"4078",211,"Belgium","BEL",1964,5590.3759765625,5288.89306640625,5881.7998046875,5564.60009765625,2.2,2.2,4
"4079",211,"Belgium","BEL",1965,6055.2421875,6063.2412109375,6358.5,6366.89990234375,2.2,2.2,4
"4080",211,"Belgium","BEL",1966,6830.56005859375,6510.43408203125,7165,6829.2001953125,2.2,2.2,4
"4081",211,"Belgium","BEL",1967,6854.875,6721.10693359375,7169.10009765625,7029.2001953125,2.2,2.2,4
"4082",211,"Belgium","BEL",1968,8018.77490234375,7804.53515625,8395.2998046875,8171,2.2,2.2,4
"4083",211,"Belgium","BEL",1969,9553.6279296875,9617.681640625,10022.900390625,10090.099609375,2.2,2.2,4
"4084",211,"Belgium","BEL",1970,10850.4599609375,11027.669921875,11413,11599.400390625,2.2,2.2,4
"4085",211,"Belgium","BEL",1971,12295.669921875,12125.759765625,12888.400390625,12710.2998046875,2.2,2.2,4
"4086",211,"Belgium","BEL",1972,14769.580078125,15401.1201171875,15484.2001953125,16146.2998046875,2.2,2.2,4
"4087",211,"Belgium","BEL",1973,20962.25,21318.55078125,22050.69921875,22425.5,2.2,2.2,4
"4088",211,"Belgium","BEL",1974,28358.830078125,26876.490234375,29892.5,28330,2.2,2.2,4
"4089",211,"Belgium","BEL",1975,29314.390625,27556.380859375,30629.69921875,28792.80078125,2.2,2.2,4
"4090",211,"Belgium","BEL",1976,33850.91015625,31416.0703125,35389.3984375,32843.8984375,2.2,2.2,4
"4091",211,"Belgium","BEL",1977,38731.05078125,35961.859375,40399.80078125,37511.30078125,2.2,2.2,4
"4092",211,"Belgium","BEL",1978,46677.0703125,43086.890625,48727.69921875,44979.80078125,2.2,2.2,4
"4093",211,"Belgium","BEL",1979,58303.78125,54270.4609375,60912.69921875,56698.8984375,2.2,2.2,4
"4094",211,"Belgium","BEL",1980,68763.796875,61882.91015625,71843,64654,2.2,2.2,4
"4095",211,"Belgium","BEL",1981,59362.3203125,53191.73828125,62066.80078125,55615.1015625,2.2,2.2,4
"4096",211,"Belgium","BEL",1982,55451.5703125,50000.28125,58072.1015625,52363.19921875,2.2,2.2,4
"4097",211,"Belgium","BEL",1983,52385.26953125,49489.140625,54960.69921875,51922.19921875,2.2,2.2,4
"4098",211,"Belgium","BEL",1984,52697.66015625,49325.98046875,55359.69921875,51817.69921875,2.2,2.2,4
"4099",211,"Belgium","BEL",1985,53531.171875,51108.6796875,56225,53680.6015625,2.2,2.2,4
"4100",211,"Belgium","BEL",1986,65171.80859375,65358.62109375,68623.703125,68820.3984375,2.2,2.2,4
"4101",211,"Belgium","BEL",1987,79111.8984375,78831.3515625,83301.6015625,83006.203125,2.2,2.2,4
"4102",211,"Belgium","BEL",1988,87322.28125,87258.03125,92151.1015625,92083.296875,2.2,2.2,4
"4103",211,"Belgium","BEL",1989,92760.1328125,94205.7734375,98179.1015625,99709.203125,2.2,2.2,4
"4104",211,"Belgium","BEL",1990,112703.1015625,110873.1015625,119414,117475,2.2,2.2,4
"4105",211,"Belgium","BEL",1991,113388.703125,110836.703125,120542,117829,2.2,2.2,4
"4106",211,"Belgium","BEL",1992,117052,115782.5,124482,123132,2.2,2.2,4
"4107",211,"Belgium","BEL",1993,106378,113604.8984375,113651,121372,2.2,2.2,4
"4108",211,"Belgium","BEL",1994,123731.3984375,136397.796875,132372,145923,2.2,2.2,4
"4109",211,"Belgium","BEL",1995,147928.40625,165025.796875,158273,176566,2.2,2.2,4
"4110",211,"Belgium","BEL",1996,149683.90625,163030.09375,160482,174791,2.2,2.2,4
"4111",211,"Belgium","BEL",1997,157292.098278921,171958.292468221,NA,NA,2,2,4
"4112",211,"Belgium","BEL",1998,163275.66994439,178468.85779472,NA,NA,2,2,4
"4113",211,"Belgium","BEL",1999,157842.418977678,174570.35733356,NA,NA,2,2,4
"4114",211,"Belgium","BEL",2000,175125.517662571,186607.92,NA,NA,2,2,4
"4115",211,"Belgium","BEL",2001,178452.82,188072.33,NA,NA,2,2,4
"4116",211,"Belgium","BEL",2002,197512.52,213506.941415607,NA,NA,2,2,4
"4117",211,"Belgium","BEL",2003,224951.429445344,250251.172893324,NA,NA,2,2,4
"4118",211,"Belgium","BEL",2004,285951.788357243,307907.780552034,NA,NA,2,2,4
"4119",211,"Belgium","BEL",2005,318590.363059352,334279.7465,NA,NA,2,2,4
"4120",211,"Belgium","BEL",2006,351569.0789,366756.649,NA,NA,2,2,4
"4121",211,"Belgium","BEL",2007,412010.4901,431117.3238,NA,NA,2,2,4
"4122",211,"Belgium","BEL",2008,467378.3076,473341.3277,NA,NA,2,2,4
"4123",211,"Belgium","BEL",2009,353368.3873,371145.495,NA,NA,2,2,4
"4124",211,"Belgium","BEL",2010,388519.1124,398410.0638,NA,NA,2,2,4
"4125",211,"Belgium","BEL",2011,463451.9653,461829.8289,NA,NA,2,2,4
"4126",211,"Belgium","BEL",2012,435963.3107,431445.2524,NA,NA,2,2,4
"4127",211,"Belgium","BEL",2013,447494.4449,452380.2633,NA,NA,2,2,4
"4128",211,"Belgium","BEL",2014,446609.84,455669.8235,NA,NA,2,2,4
"4129",212,"Luxembourg","LUX",1920,164.410003662109,123.129997253418,NA,NA,1,1,4
"4130",212,"Luxembourg","LUX",1921,129.220001220703,91.8899993896484,NA,NA,1,1,4
"4131",212,"Luxembourg","LUX",1922,116.970001220703,78.1999969482422,NA,NA,1,1,4
"4132",212,"Luxembourg","LUX",1923,161.509994506836,114.290000915527,NA,NA,1,1,4
"4133",212,"Luxembourg","LUX",1924,225.679992675781,176.669998168945,NA,NA,1,1,4
"4134",212,"Luxembourg","LUX",1925,227.839996337891,188.669998168945,NA,NA,1,1,4
"4135",212,"Luxembourg","LUX",1926,293.859985351562,254.820007324219,NA,NA,1,1,4
"4136",212,"Luxembourg","LUX",1927,371.279998779297,340.170013427734,NA,NA,1,1,4
"4137",212,"Luxembourg","LUX",1928,435.019989013672,394.420013427734,NA,NA,1,1,4
"4138",212,"Luxembourg","LUX",1929,452.470001220703,410.709991455078,NA,NA,1,1,4
"4139",212,"Luxembourg","LUX",1930,96.2600021362305,81.2699966430664,NA,NA,1,1,4
"4140",212,"Luxembourg","LUX",1931,73.8000030517578,71.8199996948242,NA,NA,1,1,4
"4141",212,"Luxembourg","LUX",1932,50.2299995422363,46.1800003051758,NA,NA,1,1,4
"4142",212,"Luxembourg","LUX",1933,46.4500007629395,43.7799987792969,NA,NA,1,1,4
"4143",212,"Luxembourg","LUX",1934,42.5699996948242,41.9799995422363,NA,NA,1,1,4
"4144",212,"Luxembourg","LUX",1935,40.7700004577637,38.75,NA,NA,1,1,4
"4145",212,"Luxembourg","LUX",1936,47.2599983215332,44.189998626709,NA,NA,1,1,4
"4146",212,"Luxembourg","LUX",1937,61.5,56.75,NA,NA,1,1,4
"4147",212,"Luxembourg","LUX",1938,50.6399993896484,48.2099990844727,NA,NA,1,1,4
"4148",212,"Luxembourg","LUX",1939,43.4199981689453,48.8699989318848,NA,NA,1,1,4
"4149",212,"Luxembourg","LUX",1940,NA,NA,NA,NA,NA,NA,4
"4150",212,"Luxembourg","LUX",1944,NA,NA,NA,NA,NA,NA,4
"4151",212,"Luxembourg","LUX",1945,NA,NA,NA,NA,NA,NA,4
"4152",212,"Luxembourg","LUX",1946,85.5999984741211,67.9800033569336,NA,NA,1,1,4
"4153",212,"Luxembourg","LUX",1947,127.98999786377,92.8000030517578,NA,NA,1,1,4
"4154",212,"Luxembourg","LUX",1948,131.059997558594,111.519996643066,NA,NA,1,1,4
"4155",212,"Luxembourg","LUX",1949,122.360000610352,120.51000213623,NA,NA,1,1,4
"4156",212,"Luxembourg","LUX",1950,128.169998168945,109.089996337891,NA,NA,1,1,4
"4157",212,"Luxembourg","LUX",1951,167.309997558594,174.830001831055,NA,NA,1,1,4
"4158",212,"Luxembourg","LUX",1952,161.300003051758,161.369995117188,NA,NA,1,1,4
"4159",212,"Luxembourg","LUX",1953,159.25,149.160003662109,NA,NA,1,1,4
"4160",212,"Luxembourg","LUX",1954,167.309997558594,151.800003051758,NA,NA,1,1,4
"4161",212,"Luxembourg","LUX",1955,186.779998779297,183.210006713867,NA,NA,1,1,4
"4162",212,"Luxembourg","LUX",1956,216.009994506836,208.690002441406,NA,NA,1,1,4
"4163",212,"Luxembourg","LUX",1957,226.509994506836,210.270004272461,NA,NA,1,1,4
"4164",212,"Luxembourg","LUX",1958,206.839996337891,201.559997558594,NA,NA,1,1,4
"4165",212,"Luxembourg","LUX",1959,227.830001831055,218.259994506836,NA,NA,1,1,4
"4166",212,"Luxembourg","LUX",1960,3730.51489257812,3567.30908203125,3938.39990234375,3766.10009765625,2.2,2.2,4
"4167",212,"Luxembourg","LUX",1961,3992.88598632812,3717.4951171875,4201.7998046875,3912,2.2,2.2,4
"4168",212,"Luxembourg","LUX",1962,4312.88916015625,4102.4267578125,4535,4313.7001953125,2.2,2.2,4
"4169",212,"Luxembourg","LUX",1963,4833.990234375,4589.9501953125,5080.7998046875,4824.2998046875,2.2,2.2,4
"4170",212,"Luxembourg","LUX",1964,5590.3759765625,5288.89306640625,5881.7998046875,5564.60009765625,2.2,2.2,4
"4171",212,"Luxembourg","LUX",1965,6055.2421875,6063.2412109375,6358.5,6366.89990234375,2.2,2.2,4
"4172",212,"Luxembourg","LUX",1966,6830.56005859375,6510.43408203125,7165,6829.2001953125,2.2,2.2,4
"4173",212,"Luxembourg","LUX",1967,6854.875,6721.10693359375,7169.10009765625,7029.2001953125,2.2,2.2,4
"4174",212,"Luxembourg","LUX",1968,8018.77490234375,7804.53515625,8395.2998046875,8171,2.2,2.2,4
"4175",212,"Luxembourg","LUX",1969,9553.6279296875,9617.681640625,10022.900390625,10090.099609375,2.2,2.2,4
"4176",212,"Luxembourg","LUX",1970,10850.4599609375,11027.669921875,11413,11599.400390625,2.2,2.2,4
"4177",212,"Luxembourg","LUX",1971,12295.669921875,12125.759765625,12888.400390625,12710.2998046875,2.2,2.2,4
"4178",212,"Luxembourg","LUX",1972,14769.580078125,15401.1201171875,15484.2001953125,16146.2998046875,2.2,2.2,4
"4179",212,"Luxembourg","LUX",1973,20962.25,21318.55078125,22050.69921875,22425.5,2.2,2.2,4
"4180",212,"Luxembourg","LUX",1974,28358.830078125,26876.490234375,29892.5,28330,2.2,2.2,4
"4181",212,"Luxembourg","LUX",1975,29314.390625,27556.380859375,30629.69921875,28792.80078125,2.2,2.2,4
"4182",212,"Luxembourg","LUX",1976,33850.91015625,31416.0703125,35389.3984375,32843.8984375,2.2,2.2,4
"4183",212,"Luxembourg","LUX",1977,38731.05078125,35961.859375,40399.80078125,37511.30078125,2.2,2.2,4
"4184",212,"Luxembourg","LUX",1978,46677.0703125,43086.890625,48727.69921875,44979.80078125,2.2,2.2,4
"4185",212,"Luxembourg","LUX",1979,58303.78125,54270.4609375,60912.69921875,56698.8984375,2.2,2.2,4
"4186",212,"Luxembourg","LUX",1980,68763.796875,61882.91015625,71843,64654,2.2,2.2,4
"4187",212,"Luxembourg","LUX",1981,59362.3203125,53191.73828125,62066.80078125,55615.1015625,2.2,2.2,4
"4188",212,"Luxembourg","LUX",1982,55451.5703125,50000.28125,58072.1015625,52363.19921875,2.2,2.2,4
"4189",212,"Luxembourg","LUX",1983,52385.26953125,49489.140625,54960.69921875,51922.19921875,2.2,2.2,4
"4190",212,"Luxembourg","LUX",1984,52697.66015625,49325.98046875,55359.69921875,51817.69921875,2.2,2.2,4
"4191",212,"Luxembourg","LUX",1985,53531.171875,51108.6796875,56225,53680.6015625,2.2,2.2,4
"4192",212,"Luxembourg","LUX",1986,65171.80859375,65358.62109375,68623.703125,68820.3984375,2.2,2.2,4
"4193",212,"Luxembourg","LUX",1987,79111.8984375,78831.3515625,83301.6015625,83006.203125,2.2,2.2,4
"4194",212,"Luxembourg","LUX",1988,87322.28125,87258.03125,92151.1015625,92083.296875,2.2,2.2,4
"4195",212,"Luxembourg","LUX",1989,92760.1328125,94205.7734375,98179.1015625,99709.203125,2.2,2.2,4
"4196",212,"Luxembourg","LUX",1990,112703.1015625,110873.1015625,119414,117475,2.2,2.2,4
"4197",212,"Luxembourg","LUX",1991,113388.703125,110836.703125,120542,117829,2.2,2.2,4
"4198",212,"Luxembourg","LUX",1992,117052,115782.5,124482,123132,2.2,2.2,4
"4199",212,"Luxembourg","LUX",1993,106378,113604.8984375,113651,121372,2.2,2.2,4
"4200",212,"Luxembourg","LUX",1994,123731.3984375,136397.796875,132372,145923,2.2,2.2,4
"4201",212,"Luxembourg","LUX",1995,147928.40625,165025.796875,158273,176566,2.2,2.2,4
"4202",212,"Luxembourg","LUX",1996,149683.90625,163030.09375,160482,174791,2.2,2.2,4
"4203",212,"Luxembourg","LUX",1997,9372.61268160743,6434.07215917819,NA,NA,2,2,4
